dataset,comparison,LPIPS
imagenet_val,repaint,0.371569
imagenet_val,repaint,0.170197
imagenet_val,repaint,0.196442
imagenet_val,repaint,0.729472
imagenet_val,repaint,0.149062
imagenet_val,repaint,0.424850
imagenet_val,repaint,0.676433
imagenet_val,repaint,1.029976
imagenet_val,repaint,0.445391
imagenet_val,repaint,0.174270
imagenet_val,repaint,0.413180
imagenet_val,repaint,0.562068
imagenet_val,repaint,0.460010
imagenet_val,repaint,0.596133
imagenet_val,repaint,0.707631
imagenet_val,repaint,0.129199
imagenet_val,repaint,0.473603
imagenet_val,repaint,0.696306
imagenet_val,repaint,0.605090
imagenet_val,repaint,0.727675
imagenet_val,repaint,0.772925
imagenet_val,repaint,0.526888
imagenet_val,repaint,0.425328
imagenet_val,repaint,0.287904
imagenet_val,repaint,0.216922
imagenet_val,repaint,0.662944
imagenet_val,repaint,0.424914
imagenet_val,repaint,0.665377
imagenet_val,repaint,0.223223
imagenet_val,repaint,0.568616
imagenet_val,repaint,0.386040
imagenet_val,repaint,0.184084
imagenet_val,repaint,0.499196
imagenet_val,repaint,0.793213
imagenet_val,repaint,0.591294
imagenet_val,repaint,0.250158
imagenet_val,repaint,0.807956
imagenet_val,repaint,0.977232
imagenet_val,repaint,0.801913
imagenet_val,repaint,0.747511
imagenet_val,repaint,0.637337
imagenet_val,repaint,0.655513
imagenet_val,repaint,0.529493
imagenet_val,repaint,0.655376
imagenet_val,repaint,0.620295
imagenet_val,repaint,0.492362
imagenet_val,repaint,0.293576
imagenet_val,repaint,0.746475
imagenet_val,repaint,0.698348
imagenet_val,repaint,0.586123
imagenet_val,repaint,0.557353
imagenet_val,repaint,0.454561
imagenet_val,repaint,0.785615
imagenet_val,repaint,0.161607
imagenet_val,repaint,0.464277
imagenet_val,repaint,0.341607
imagenet_val,repaint,0.561317
imagenet_val,repaint,0.306955
imagenet_val,repaint,0.529458
imagenet_val,repaint,0.172866
imagenet_val,repaint,0.521121
imagenet_val,repaint,0.465402
imagenet_val,repaint,0.577780
imagenet_val,repaint,0.690239
imagenet_val,repaint,0.488677
imagenet_val,repaint,0.617439
imagenet_val,repaint,0.652569
imagenet_val,repaint,0.123369
imagenet_val,repaint,0.478493
imagenet_val,repaint,0.658411
imagenet_val,repaint,0.811511
imagenet_val,repaint,0.653239
imagenet_val,repaint,0.442312
imagenet_val,repaint,0.644840
imagenet_val,repaint,0.643189
imagenet_val,repaint,0.659923
imagenet_val,repaint,0.614620
imagenet_val,repaint,0.451602
imagenet_val,repaint,0.305325
imagenet_val,repaint,0.209355
imagenet_val,repaint,0.206355
imagenet_val,repaint,0.705869
imagenet_val,repaint,0.431652
imagenet_val,repaint,0.230109
imagenet_val,repaint,0.573805
imagenet_val,repaint,0.533503
imagenet_val,repaint,0.640506
imagenet_val,repaint,0.582867
imagenet_val,repaint,0.257567
imagenet_val,repaint,0.372899
imagenet_val,repaint,0.407927
imagenet_val,repaint,0.206090
imagenet_val,repaint,0.678114
imagenet_val,repaint,0.591908
imagenet_val,repaint,0.653993
imagenet_val,repaint,0.157069
imagenet_val,repaint,0.406002
imagenet_val,repaint,0.762348
imagenet_val,repaint,0.384576
imagenet_val,repaint,0.478298
imagenet_val,repaint,0.294215
imagenet_val,repaint,0.698020
imagenet_val,repaint,0.464575
imagenet_val,repaint,0.422797
imagenet_val,repaint,0.210972
imagenet_val,repaint,0.440565
imagenet_val,repaint,0.489871
imagenet_val,repaint,0.767863
imagenet_val,repaint,0.757734
imagenet_val,repaint,0.693459
imagenet_val,repaint,0.760971
imagenet_val,repaint,0.642572
imagenet_val,repaint,0.771069
imagenet_val,repaint,0.659336
imagenet_val,repaint,0.823380
imagenet_val,repaint,0.545766
imagenet_val,repaint,0.490633
imagenet_val,repaint,0.478610
imagenet_val,repaint,0.685767
imagenet_val,repaint,0.756313
imagenet_val,repaint,0.200819
imagenet_val,repaint,0.428445
imagenet_val,repaint,0.698459
imagenet_val,repaint,0.635941
imagenet_val,repaint,0.419231
imagenet_val,repaint,0.248136
imagenet_val,repaint,0.654564
imagenet_val,repaint,0.684236
imagenet_val,repaint,0.143472
imagenet_val,repaint,0.460011
imagenet_val,repaint,0.601233
imagenet_val,repaint,0.450469
imagenet_val,repaint,0.659696
imagenet_val,repaint,0.748147
imagenet_val,repaint,0.637152
imagenet_val,repaint,0.684784
imagenet_val,repaint,0.489898
imagenet_val,repaint,0.508153
imagenet_val,repaint,0.665766
imagenet_val,repaint,0.214223
imagenet_val,repaint,0.233409
imagenet_val,repaint,0.502195
imagenet_val,repaint,0.437420
imagenet_val,repaint,0.716217
imagenet_val,repaint,0.815719
imagenet_val,repaint,0.199526
imagenet_val,repaint,0.726043
imagenet_val,repaint,0.320154
imagenet_val,repaint,0.395227
imagenet_val,repaint,0.699165
imagenet_val,repaint,0.767782
imagenet_val,repaint,0.647875
imagenet_val,repaint,0.220996
imagenet_val,repaint,0.183686
imagenet_val,repaint,0.548669
imagenet_val,repaint,0.471850
imagenet_val,repaint,0.369427
imagenet_val,repaint,0.812457
imagenet_val,repaint,0.646936
imagenet_val,repaint,0.731460
imagenet_val,repaint,0.333051
imagenet_val,repaint,0.232113
imagenet_val,repaint,0.603030
imagenet_val,repaint,0.334758
imagenet_val,repaint,0.733219
imagenet_val,repaint,0.685161
imagenet_val,repaint,0.496763
imagenet_val,repaint,0.445408
imagenet_val,repaint,0.471222
imagenet_val,repaint,0.438362
imagenet_val,repaint,0.317204
imagenet_val,repaint,0.203083
imagenet_val,repaint,0.622521
imagenet_val,repaint,0.744537
imagenet_val,repaint,0.206173
imagenet_val,repaint,0.678155
imagenet_val,repaint,0.448600
imagenet_val,repaint,0.140283
imagenet_val,repaint,0.565284
imagenet_val,repaint,0.714809
imagenet_val,repaint,0.685750
imagenet_val,repaint,0.651745
imagenet_val,repaint,0.067135
imagenet_val,repaint,0.427606
imagenet_val,repaint,0.417258
imagenet_val,repaint,0.219146
imagenet_val,repaint,0.638527
imagenet_val,repaint,0.472597
imagenet_val,repaint,0.474156
imagenet_val,repaint,0.872977
imagenet_val,repaint,0.616905
imagenet_val,repaint,0.139568
imagenet_val,repaint,0.628500
imagenet_val,repaint,0.147950
imagenet_val,repaint,0.331497
imagenet_val,repaint,0.775520
imagenet_val,repaint,0.222217
imagenet_val,repaint,0.661921
imagenet_val,repaint,0.389964
imagenet_val,repaint,0.696345
imagenet_val,repaint,0.096728
imagenet_val,repaint,0.393696
imagenet_val,repaint,0.702070
imagenet_val,repaint,0.666803
imagenet_val,repaint,0.567266
imagenet_val,repaint,0.136674
imagenet_val,repaint,0.639118
imagenet_val,repaint,0.212018
imagenet_val,repaint,0.163251
imagenet_val,repaint,0.673444
imagenet_val,repaint,0.746034
imagenet_val,repaint,0.477599
imagenet_val,repaint,0.430571
imagenet_val,repaint,0.716817
imagenet_val,repaint,0.675694
imagenet_val,repaint,0.475504
imagenet_val,repaint,0.203709
imagenet_val,repaint,0.629136
imagenet_val,repaint,0.430289
imagenet_val,repaint,0.267888
imagenet_val,repaint,0.288496
imagenet_val,repaint,0.123364
imagenet_val,repaint,0.666808
imagenet_val,repaint,0.293100
imagenet_val,repaint,0.687826
imagenet_val,repaint,0.236315
imagenet_val,repaint,0.877820
imagenet_val,repaint,0.823070
imagenet_val,repaint,0.486350
imagenet_val,repaint,0.420555
imagenet_val,repaint,0.536922
imagenet_val,repaint,0.475662
imagenet_val,repaint,0.706121
imagenet_val,repaint,0.322135
imagenet_val,repaint,0.672317
imagenet_val,repaint,0.721910
imagenet_val,repaint,0.448377
imagenet_val,repaint,0.152149
imagenet_val,repaint,0.573928
imagenet_val,repaint,0.544188
imagenet_val,repaint,0.313014
imagenet_val,repaint,0.694990
imagenet_val,repaint,0.515713
imagenet_val,repaint,0.267585
imagenet_val,repaint,0.370514
imagenet_val,repaint,0.085492
imagenet_val,repaint,0.375658
imagenet_val,repaint,0.742759
imagenet_val,repaint,0.357933
imagenet_val,repaint,0.917098
imagenet_val,repaint,0.768336
imagenet_val,repaint,0.396579
imagenet_val,repaint,0.632944
imagenet_val,repaint,0.334939
imagenet_val,repaint,0.837103
imagenet_val,repaint,0.338699
imagenet_val,repaint,0.624039
imagenet_val,repaint,0.243470
imagenet_val,repaint,0.510021
imagenet_val,repaint,0.556284
imagenet_val,repaint,0.370243
imagenet_val,repaint,0.635418
imagenet_val,repaint,0.647293
imagenet_val,repaint,0.601112
imagenet_val,repaint,0.203427
imagenet_val,repaint,0.630388
imagenet_val,repaint,0.474167
imagenet_val,repaint,0.396258
imagenet_val,repaint,0.513365
imagenet_val,repaint,0.487094
imagenet_val,repaint,0.647440
imagenet_val,repaint,0.239188
imagenet_val,repaint,0.779532
imagenet_val,repaint,0.670959
imagenet_val,repaint,0.562410
imagenet_val,repaint,0.515637
imagenet_val,repaint,0.157999
imagenet_val,repaint,0.501677
imagenet_val,repaint,0.614291
imagenet_val,repaint,0.349945
imagenet_val,repaint,0.294601
imagenet_val,repaint,0.142052
imagenet_val,repaint,0.676051
imagenet_val,repaint,0.205543
imagenet_val,repaint,0.074691
imagenet_val,repaint,0.107271
imagenet_val,repaint,0.221473
imagenet_val,repaint,0.653914
imagenet_val,repaint,0.248828
imagenet_val,repaint,0.653310
imagenet_val,repaint,0.704692
imagenet_val,repaint,0.571716
imagenet_val,repaint,0.231912
imagenet_val,repaint,0.740079
imagenet_val,repaint,0.428278
imagenet_val,repaint,0.127708
imagenet_val,repaint,0.268565
imagenet_val,repaint,0.719299
imagenet_val,repaint,0.347568
imagenet_val,repaint,0.403892
imagenet_val,repaint,0.133383
imagenet_val,repaint,0.225773
imagenet_val,repaint,0.726439
imagenet_val,repaint,0.599814
imagenet_val,repaint,0.716032
imagenet_val,repaint,0.221290
imagenet_val,repaint,0.424876
imagenet_val,repaint,0.314314
imagenet_val,repaint,0.270407
imagenet_val,repaint,0.252328
imagenet_val,repaint,0.718423
imagenet_val,repaint,0.610350
imagenet_val,repaint,0.505941
imagenet_val,repaint,0.623352
imagenet_val,repaint,0.360500
imagenet_val,repaint,0.604043
imagenet_val,repaint,0.289749
imagenet_val,repaint,0.593938
imagenet_val,repaint,0.701525
imagenet_val,repaint,0.160131
imagenet_val,repaint,0.959824
imagenet_val,repaint,0.162144
imagenet_val,repaint,0.412046
imagenet_val,repaint,0.595244
imagenet_val,repaint,0.272407
imagenet_val,repaint,0.734794
imagenet_val,repaint,0.631050
imagenet_val,repaint,0.680556
imagenet_val,repaint,0.704673
imagenet_val,repaint,0.301715
imagenet_val,repaint,0.418435
imagenet_val,repaint,0.225998
imagenet_val,repaint,0.765533
imagenet_val,repaint,0.759353
imagenet_val,repaint,0.608438
imagenet_val,repaint,0.506842
imagenet_val,repaint,0.755378
imagenet_val,repaint,0.558692
imagenet_val,repaint,0.641124
imagenet_val,repaint,0.676701
imagenet_val,repaint,0.490452
imagenet_val,repaint,0.514965
imagenet_val,repaint,0.692670
imagenet_val,repaint,0.424908
imagenet_val,repaint,0.356323
imagenet_val,repaint,0.603135
imagenet_val,repaint,0.569754
imagenet_val,repaint,0.509287
imagenet_val,repaint,0.666341
imagenet_val,repaint,0.656563
imagenet_val,repaint,0.392174
imagenet_val,repaint,0.718533
imagenet_val,repaint,0.833718
imagenet_val,repaint,0.291483
imagenet_val,repaint,0.750779
imagenet_val,repaint,0.613603
imagenet_val,repaint,0.761838
imagenet_val,repaint,0.217713
imagenet_val,repaint,0.596055
imagenet_val,repaint,0.196617
imagenet_val,repaint,0.327997
imagenet_val,repaint,0.684856
imagenet_val,repaint,0.707375
imagenet_val,repaint,0.694883
imagenet_val,repaint,0.510562
imagenet_val,repaint,0.506289
imagenet_val,repaint,0.527809
imagenet_val,repaint,0.669950
imagenet_val,repaint,0.163651
imagenet_val,repaint,0.737196
imagenet_val,repaint,0.482079
imagenet_val,repaint,0.610431
imagenet_val,repaint,0.744629
imagenet_val,repaint,0.448590
imagenet_val,repaint,0.711027
imagenet_val,repaint,0.461120
imagenet_val,repaint,0.582568
imagenet_val,repaint,0.730474
imagenet_val,repaint,0.191828
imagenet_val,repaint,0.339297
imagenet_val,repaint,0.619445
imagenet_val,repaint,0.133030
imagenet_val,repaint,0.429787
imagenet_val,repaint,0.162058
imagenet_val,repaint,0.783362
imagenet_val,repaint,0.463468
imagenet_val,repaint,0.666780
imagenet_val,repaint,0.281061
imagenet_val,repaint,0.597624
imagenet_val,repaint,0.597190
imagenet_val,repaint,0.626588
imagenet_val,repaint,0.779771
imagenet_val,repaint,0.503513
imagenet_val,repaint,0.152841
imagenet_val,repaint,0.478817
imagenet_val,repaint,0.771505
imagenet_val,repaint,0.666603
imagenet_val,repaint,0.669253
imagenet_val,repaint,0.461353
imagenet_val,repaint,0.297709
imagenet_val,repaint,0.728446
imagenet_val,repaint,0.757008
imagenet_val,repaint,0.504234
imagenet_val,repaint,0.776356
imagenet_val,repaint,0.554045
imagenet_val,repaint,0.271038
imagenet_val,repaint,0.732921
imagenet_val,repaint,0.249479
imagenet_val,repaint,0.487633
imagenet_val,repaint,0.612775
imagenet_val,repaint,0.291579
imagenet_val,repaint,0.555064
imagenet_val,repaint,0.749033
imagenet_val,repaint,0.748638
imagenet_val,repaint,0.103979
imagenet_val,repaint,0.699887
imagenet_val,repaint,0.507053
imagenet_val,repaint,0.447252
imagenet_val,repaint,0.527414
imagenet_val,repaint,0.295037
imagenet_val,repaint,0.733967
imagenet_val,repaint,0.658671
imagenet_val,repaint,0.831851
imagenet_val,repaint,0.415452
imagenet_val,repaint,0.436027
imagenet_val,repaint,0.383229
imagenet_val,repaint,0.193035
imagenet_val,repaint,0.833827
imagenet_val,repaint,0.686056
imagenet_val,repaint,0.243458
imagenet_val,repaint,0.703629
imagenet_val,repaint,0.673189
imagenet_val,repaint,0.465932
imagenet_val,repaint,0.559317
imagenet_val,repaint,0.376812
imagenet_val,repaint,0.610682
imagenet_val,repaint,0.662560
imagenet_val,repaint,0.559530
imagenet_val,repaint,0.673177
imagenet_val,repaint,0.728934
imagenet_val,repaint,0.288487
imagenet_val,repaint,0.717740
imagenet_val,repaint,0.634578
imagenet_val,repaint,0.380372
imagenet_val,repaint,0.570017
imagenet_val,repaint,0.340955
imagenet_val,repaint,0.266648
imagenet_val,repaint,0.235521
imagenet_val,repaint,0.476217
imagenet_val,repaint,0.529454
imagenet_val,repaint,0.590845
imagenet_val,repaint,0.515236
imagenet_val,repaint,0.427904
imagenet_val,repaint,0.544069
imagenet_val,repaint,0.692982
imagenet_val,repaint,0.277392
imagenet_val,repaint,0.467808
imagenet_val,repaint,0.205042
imagenet_val,repaint,0.433748
imagenet_val,repaint,0.379706
imagenet_val,repaint,0.443076
imagenet_val,repaint,0.664603
imagenet_val,repaint,0.296717
imagenet_val,repaint,0.669901
imagenet_val,repaint,0.381195
imagenet_val,repaint,0.240728
imagenet_val,repaint,0.812459
imagenet_val,repaint,0.195518
imagenet_val,repaint,0.447474
imagenet_val,repaint,0.796696
imagenet_val,repaint,0.629183
imagenet_val,repaint,0.724425
imagenet_val,repaint,0.330274
imagenet_val,repaint,0.089526
imagenet_val,repaint,0.497121
imagenet_val,repaint,0.076999
imagenet_val,repaint,0.680017
imagenet_val,repaint,0.833927
imagenet_val,repaint,0.417595
imagenet_val,repaint,0.719059
imagenet_val,repaint,0.759601
imagenet_val,repaint,0.618546
imagenet_val,repaint,0.538861
imagenet_val,repaint,0.385129
imagenet_val,repaint,0.638114
imagenet_val,repaint,0.730311
imagenet_val,repaint,0.597040
imagenet_val,repaint,0.774462
imagenet_val,repaint,0.801264
imagenet_val,repaint,0.465107
imagenet_val,repaint,0.292098
imagenet_val,repaint,0.097396
imagenet_val,repaint,0.506701
imagenet_val,repaint,0.187882
imagenet_val,repaint,0.212566
imagenet_val,repaint,0.718518
imagenet_val,repaint,0.188160
imagenet_val,repaint,0.584584
imagenet_val,repaint,0.676098
imagenet_val,repaint,0.432964
imagenet_val,repaint,0.688033
imagenet_val,repaint,0.689413
imagenet_val,repaint,0.378295
imagenet_val,repaint,0.095525
imagenet_val,repaint,0.616206
imagenet_val,repaint,0.679120
imagenet_val,repaint,0.313125
imagenet_val,repaint,0.125900
imagenet_val,repaint,0.245125
imagenet_val,repaint,0.513345
imagenet_val,repaint,0.621946
imagenet_val,repaint,0.668276
imagenet_val,repaint,0.215743
imagenet_val,repaint,0.590244
imagenet_val,repaint,0.748535
imagenet_val,repaint,0.401914
imagenet_val,repaint,0.745593
imagenet_val,repaint,0.490215
imagenet_val,repaint,0.443816
imagenet_val,repaint,0.565728
imagenet_val,repaint,0.281049
imagenet_val,repaint,0.734521
imagenet_val,repaint,0.658104
imagenet_val,repaint,0.702274
imagenet_val,repaint,0.317841
imagenet_val,repaint,0.418107
imagenet_val,repaint,0.647979
imagenet_val,repaint,0.819080
imagenet_val,repaint,0.330521
imagenet_val,repaint,0.856030
imagenet_val,repaint,0.540126
imagenet_val,repaint,0.259993
imagenet_val,repaint,0.252274
imagenet_val,repaint,0.452590
imagenet_val,repaint,0.425351
imagenet_val,repaint,0.288180
imagenet_val,repaint,0.302211
imagenet_val,repaint,0.574051
imagenet_val,repaint,0.543947
imagenet_val,repaint,0.166037
imagenet_val,repaint,0.219509
imagenet_val,repaint,0.697948
imagenet_val,repaint,0.241800
imagenet_val,repaint,0.529021
imagenet_val,repaint,0.258100
imagenet_val,repaint,0.563483
imagenet_val,repaint,0.162159
imagenet_val,repaint,0.542029
imagenet_val,repaint,0.535753
imagenet_val,repaint,0.261597
imagenet_val,repaint,0.650382
imagenet_val,repaint,0.456327
imagenet_val,repaint,0.404395
imagenet_val,repaint,0.796940
imagenet_val,repaint,0.429555
imagenet_val,repaint,0.391213
imagenet_val,repaint,0.693543
imagenet_val,repaint,0.161199
imagenet_val,repaint,0.638427
imagenet_val,repaint,0.693163
imagenet_val,repaint,0.220430
imagenet_val,repaint,0.738204
imagenet_val,repaint,0.684655
imagenet_val,repaint,0.547885
imagenet_val,repaint,0.707042
imagenet_val,repaint,0.543599
imagenet_val,repaint,0.686006
imagenet_val,repaint,0.267232
imagenet_val,repaint,0.393861
imagenet_val,repaint,0.292499
imagenet_val,repaint,0.466663
imagenet_val,repaint,0.681128
imagenet_val,repaint,0.665266
imagenet_val,repaint,0.321985
imagenet_val,repaint,0.155148
imagenet_val,repaint,0.465362
imagenet_val,rpip,0.343609
imagenet_val,rpip,0.370353
imagenet_val,rpip,0.621522
imagenet_val,rpip,0.542298
imagenet_val,rpip,0.645289
imagenet_val,rpip,0.435486
imagenet_val,rpip,0.479190
imagenet_val,rpip,0.316223
imagenet_val,rpip,0.419538
imagenet_val,rpip,0.429533
imagenet_val,rpip,0.411783
imagenet_val,rpip,0.672713
imagenet_val,rpip,0.476608
imagenet_val,rpip,0.437162
imagenet_val,rpip,0.489921
imagenet_val,rpip,0.165371
imagenet_val,rpip,0.569128
imagenet_val,rpip,0.676292
imagenet_val,rpip,0.747605
imagenet_val,rpip,0.449263
imagenet_val,rpip,0.633886
imagenet_val,rpip,0.516113
imagenet_val,rpip,0.377829
imagenet_val,rpip,0.504306
imagenet_val,rpip,0.372762
imagenet_val,rpip,0.240504
imagenet_val,rpip,0.559342
imagenet_val,rpip,0.485417
imagenet_val,rpip,0.278652
imagenet_val,rpip,0.221948
imagenet_val,rpip,0.510285
imagenet_val,rpip,0.674716
imagenet_val,rpip,0.470900
imagenet_val,rpip,0.477832
imagenet_val,rpip,0.630674
imagenet_val,rpip,0.931248
imagenet_val,rpip,0.576666
imagenet_val,rpip,0.437227
imagenet_val,rpip,0.536213
imagenet_val,rpip,0.418587
imagenet_val,rpip,0.456645
imagenet_val,rpip,0.576061
imagenet_val,rpip,0.566071
imagenet_val,rpip,0.704045
imagenet_val,rpip,0.764064
imagenet_val,rpip,0.725106
imagenet_val,rpip,0.349982
imagenet_val,rpip,0.189978
imagenet_val,rpip,0.346423
imagenet_val,rpip,0.287627
imagenet_val,rpip,0.454846
imagenet_val,rpip,0.863850
imagenet_val,rpip,0.624201
imagenet_val,rpip,0.732170
imagenet_val,rpip,0.485990
imagenet_val,rpip,0.660805
imagenet_val,rpip,0.582914
imagenet_val,rpip,0.596906
imagenet_val,rpip,0.343348
imagenet_val,rpip,0.353518
imagenet_val,rpip,0.449933
imagenet_val,rpip,0.177412
imagenet_val,rpip,0.225996
imagenet_val,rpip,0.607284
imagenet_val,rpip,0.346304
imagenet_val,rpip,0.227180
